03-May-2022 00:21:19.408768,BUY_SELL_SELL, BTS/USDT, 0.01943, BTS/BTC, 5e-07, BTC/USDT, 38670.0, -0.588
03-May-2022 00:21:21.193961,BUY_BUY_SELL, BTC/USDT, 38670.01, XZC/BTC, 0.0, XZC/USDT, 0.0, nan
03-May-2022 00:21:21.989873,BUY_SELL_SELL, XZC/USDT, 0.0, XZC/BTC, 0.0, BTC/USDT, 38670.0, -100.0
03-May-2022 00:21:22.815056,BUY_BUY_SELL, BTC/USDT, 38670.01, LSK/BTC, 4.589e-05, LSK/USDT, 1.773, 0.012
03-May-2022 00:21:23.626909,BUY_SELL_SELL, LSK/USDT, 1.775, LSK/BTC, 4.58e-05, BTC/USDT, 38670.0, -0.32
03-May-2022 00:21:24.422900,BUY_BUY_SELL, BTC/USDT, 38670.01, MANA/BTC, 3.915e-05, MANA/USDT, 1.5135, 0.071
03-May-2022 00:21:25.248315,BUY_SELL_SELL, MANA/USDT, 1.5138, MANA/BTC, 3.914e-05, BTC/USDT, 38670.0, -0.117
03-May-2022 00:21:26.042716,BUY_BUY_SELL, BTC/USDT, 38669.46, ADX/BTC, 8.72e-06, ADX/USDT, 0.337, 0.041
03-May-2022 00:21:26.839456,BUY_SELL_SELL, ADX/USDT, 0.3374, ADX/BTC, 8.71e-06, BTC/USDT, 38665.58, -0.285
03-May-2022 00:21:27.664443,BUY_BUY_SELL, BTC/USDT, 38665.59, ADA/BTC, 2.036e-05, ADA/USDT, 0.7869, 0.058
03-May-2022 00:21:28.482213,BUY_SELL_SELL, ADA/USDT, 0.787, ADA/BTC, 2.035e-05, BTC/USDT, 38665.58, -0.12
03-May-2022 00:21:29.312615,BUY_BUY_SELL, BTC/USDT, 38661.75, XLM/BTC, 4.52e-06, XLM/USDT, 0.1745, -0.044
03-May-2022 00:21:30.153406,BUY_SELL_SELL, XLM/USDT, 0.1746, XLM/BTC, 4.51e-06, BTC/USDT, 38661.74, -0.235
03-May-2022 00:21:30.961375,BUY_BUY_SELL, BTC/USDT, 38661.75, LEND/BTC, 0.0, LEND/USDT, 0.0, nan
03-May-2022 00:21:31.797563,BUY_SELL_SELL, LEND/USDT, 0.0, LEND/BTC, 0.0, BTC/USDT, 38661.74, -100.0
03-May-2022 00:21:32.628371,BUY_BUY_SELL, BTC/USDT, 38661.75, WAVES/BTC, 0.0003221, WAVES/USDT, 12.45, 0.076
